task,epoch,train_loss
0,0,0.2722
0,END,
1,0,0.2141
1,END,
2,0,0.195
2,END,
3,0,0.1871
3,END,
4,0,0.1817
4,END,
5,0,0.1789
5,END,
6,0,0.1734
6,END,
7,0,0.1754
7,END,
8,0,0.1731
8,END,
9,0,0.1687
9,END,
