task,epoch,train_loss
0,0,0.3189
0,END,
1,0,4.0552
1,END,
2,0,3.0219
2,END,
3,0,3.3246
3,END,
4,0,3.3978
4,END,
5,0,3.7299
5,END,
6,0,3.5381
6,END,
7,0,3.2004
7,END,
8,0,3.0771
8,END,
9,0,3.1473
9,END,
