task,epoch,train_loss
0,0,0.3135
0,END,
1,0,3.7617
1,END,
2,0,3.3563
2,END,
3,0,3.1349
3,END,
4,0,3.1068
4,END,
5,0,3.3524
5,END,
6,0,3.4102
6,END,
7,0,3.1634
7,END,
8,0,3.0818
8,END,
9,0,2.9462
9,END,
