task,epoch,train_loss
0,0,0.3171
0,END,
1,0,3.9183
1,END,
2,0,3.5266
2,END,
3,0,3.6384
3,END,
4,0,3.0281
4,END,
5,0,3.9563
5,END,
6,0,3.3676
6,END,
7,0,3.1075
7,END,
8,0,3.3432
8,END,
9,0,2.917
9,END,
