task,epoch,train_loss
0,0,0.3245
0,END,
1,0,1.3398
1,END,
2,0,1.1653
2,END,
3,0,1.0123
3,END,
4,0,1.0509
4,END,
5,0,1.0225
5,END,
6,0,1.0499
6,END,
7,0,1.0141
7,END,
8,0,0.9867
8,END,
9,0,0.9905
9,END,
