task,epoch,train_loss
0,0,0.3171
0,END,
1,0,1.3724
1,END,
2,0,1.1241
2,END,
3,0,1.0328
3,END,
4,0,1.0232
4,END,
5,0,1.0377
5,END,
6,0,0.9941
6,END,
7,0,0.9805
7,END,
8,0,1.0143
8,END,
9,0,1.0058
9,END,
