task,epoch,train_loss
0,0,0.2745
0,END,
1,0,0.2071
1,END,
2,0,0.1863
2,END,
3,0,0.1727
3,END,
4,0,0.1623
4,END,
5,0,0.1625
5,END,
6,0,0.161
6,END,
7,0,0.1609
7,END,
8,0,0.1564
8,END,
9,0,0.1599
9,END,
