task,epoch,train_loss
0,0,1.2123
0,END,
1,0,1.1871
1,END,
2,0,1.1872
2,END,
3,0,1.2087
3,END,
4,0,1.2094
4,END,
5,0,1.186
5,END,
6,0,1.2177
6,END,
7,0,1.1937
7,END,
8,0,1.2274
8,END,
9,0,1.1793
9,END,
