task,epoch,train_loss
0,0,1.5232
0,END,
1,0,1.685
1,END,
2,0,1.6424
2,END,
3,0,1.8393
3,END,
4,0,1.9664
4,END,
5,0,2.3266
5,END,
6,0,2.3343
6,END,
7,0,2.5761
7,END,
8,0,2.3419
8,END,
9,0,2.1981
9,END,
10,0,2.156
10,END,
11,0,2.2693
11,END,
12,0,2.2459
12,END,
13,0,2.3322
13,END,
14,0,2.0482
14,END,
15,0,2.5055
15,END,
16,0,2.1685
16,END,
17,0,2.5292
17,END,
18,0,2.2764
18,END,
19,0,2.532
19,END,
