task,epoch,train_loss
0,0,0.2772
0,END,
1,0,0.9865
1,END,
2,0,0.9187
2,END,
3,0,0.9253
3,END,
4,0,0.9079
4,END,
5,0,0.9047
5,END,
6,0,0.9152
6,END,
7,0,0.9103
7,END,
8,0,0.8864
8,END,
9,0,0.8976
9,END,
