task,epoch,train_loss
0,0,1.6468
0,END,
1,0,2.118
1,END,
2,0,2.2048
2,END,
3,0,2.4637
3,END,
4,0,2.3108
4,END,
5,0,2.8289
5,END,
6,0,2.7064
6,END,
7,0,2.8157
7,END,
8,0,2.9072
8,END,
9,0,2.8629
9,END,
10,0,2.7978
10,END,
11,0,3.0681
11,END,
12,0,2.7917
12,END,
13,0,3.0737
13,END,
14,0,3.0458
14,END,
15,0,3.2891
15,END,
16,0,3.1829
16,END,
17,0,3.3531
17,END,
18,0,3.2013
18,END,
19,0,3.1529
19,END,
