task,epoch,train_loss
0,0,1.6947
0,END,
1,0,1.9935
1,END,
2,0,2.1866
2,END,
3,0,2.468
3,END,
4,0,2.5142
4,END,
5,0,2.8201
5,END,
6,0,2.6687
6,END,
7,0,2.7992
7,END,
8,0,3.0115
8,END,
9,0,2.9682
9,END,
10,0,2.8663
10,END,
11,0,3.0587
11,END,
12,0,2.8945
12,END,
13,0,3.1472
13,END,
14,0,3.1731
14,END,
15,0,3.3175
15,END,
16,0,3.1785
16,END,
17,0,3.4785
17,END,
18,0,3.3043
18,END,
19,0,3.1845
19,END,
