task,epoch,train_loss
0,0,1.2574
0,END,
1,0,1.8521
1,END,
2,0,1.8061
2,END,
3,0,1.9505
3,END,
4,0,1.7638
4,END,
5,0,1.9213
5,END,
6,0,1.7269
6,END,
7,0,1.7575
7,END,
8,0,1.779
8,END,
9,0,1.6121
9,END,
10,0,1.5778
10,END,
11,0,1.6629
11,END,
12,0,1.486
12,END,
13,0,1.6828
13,END,
14,0,1.5873
14,END,
15,0,1.6987
15,END,
16,0,1.5916
16,END,
17,0,1.847
17,END,
18,0,1.656
18,END,
19,0,1.7364
19,END,
