task,epoch,train_loss
0,0,1.5424
0,END,
1,0,1.7318
1,END,
2,0,1.7857
2,END,
3,0,2.1469
3,END,
4,0,2.2195
4,END,
5,0,2.3943
5,END,
6,0,2.5906
6,END,
7,0,3.0583
7,END,
8,0,2.7938
8,END,
9,0,2.9412
9,END,
10,0,3.1547
10,END,
11,0,2.6587
11,END,
12,0,2.785
12,END,
13,0,3.1569
13,END,
14,0,2.883
14,END,
15,0,4.1753
15,END,
16,0,3.2083
16,END,
17,0,3.5687
17,END,
18,0,3.9491
18,END,
19,0,3.6971
19,END,
