task,epoch,train_loss
0,0,1.2091
0,END,
1,0,1.1836
1,END,
2,0,1.2098
2,END,
3,0,1.2076
3,END,
4,0,1.2059
4,END,
5,0,1.2168
5,END,
6,0,1.2127
6,END,
7,0,1.2251
7,END,
8,0,1.2433
8,END,
9,0,1.2025
9,END,
