task,epoch,train_loss
0,0,0.3424
0,END,
1,0,0.2407
1,END,
2,0,0.2184
2,END,
3,0,0.2073
3,END,
4,0,0.1989
4,END,
5,0,0.1923
5,END,
6,0,0.1886
6,END,
7,0,0.1879
7,END,
8,0,0.1851
8,END,
9,0,0.1811
9,END,
