task,epoch,train_loss
0,0,1.7697
0,END,
1,0,2.0528
1,END,
2,0,2.2646
2,END,
3,0,2.2477
3,END,
4,0,2.4763
4,END,
5,0,2.829
5,END,
6,0,2.7406
6,END,
7,0,2.7849
7,END,
8,0,2.9977
8,END,
9,0,2.9109
9,END,
10,0,2.8685
10,END,
11,0,3.0791
11,END,
12,0,2.8597
12,END,
13,0,3.1757
13,END,
14,0,3.0977
14,END,
15,0,3.2327
15,END,
16,0,3.165
16,END,
17,0,3.3346
17,END,
18,0,3.2175
18,END,
19,0,3.154
19,END,
